,grade,year,points,p1,p2,p3,p4,p5,p6,p7,p8,status,status_eng,region,region_eng,region_id,school
196,11,2009,16,0,5,0,0,7,4,0,0,участник,participant,Мурманская область,Murmansk region,51.0,МОУ Гимназия №4
197,11,2009,16,7,0,0,0,7,2,0,0,участник,participant,Свердловская область,Sverdlovsk region,66.0,МОУ Гимназия имени Н.Д.Лицмана
198,11,2009,14,0,0,0,0,7,7,0,0,участник,participant,Курская область,Kursk region,46.0,МОУ Гимназия №44
199,11,2009,13,7,0,0,0,4,2,0,0,участник,participant,Ростовская область,Rostov region,61.0,МОУ Лицей №16
200,11,2009,11,0,2,0,0,7,2,0,0,участник,participant,Ставропольский край,Stavropol region,26.0,МОУ СОШ №1
201,11,2009,10,7,0,0,0,0,2,1,0,участник,participant,Сахалинская область,Sakhalin region,65.0,МОУ Гимназия №10
202,11,2009,9,0,0,0,0,7,2,0,0,участник,participant,Липецкая область,Lipetsk region,48.0,МОУ Лицей №44
203,11,2009,9,2,0,0,0,7,0,0,0,участник,participant,Камчатский край,Kamchatka Krai,41.0,МОУ СОШ №7
204,11,2009,8,6,0,0,0,0,2,0,0,участник,participant,Республика Хакасия,The Republic of Khakassia,19.0,РГОУ Хакасская национальная гимназия–интернат им. Н.Ф. Катанова
205,11,2009,7,0,0,0,0,5,2,0,0,участник,participant,Тульская область,Tula region,71.0,МОУ Лицей №1
206,11,2009,7,0,0,0,0,7,0,0,0,участник,participant,Смоленская область,Smolensk region,67.0,МОУ СОШ №40
207,11,2009,7,0,0,0,0,7,0,0,0,участник,participant,Камчатский край,Kamchatka Krai,41.0,МОУ СОШ №33 с углубленным изучением отдельных предметов
208,11,2009,7,0,0,0,0,7,0,0,0,участник,participant,Республика Мордовия,The Republic of Mordovia,13.0,МОУ Лицей №4
209,11,2009,6,0,0,0,0,6,0,0,0,участник,participant,Воронежская область,Voronezh region,36.0,МОУ Гимназия им.академика Н.Г.Басова
210,11,2009,6,0,0,0,0,6,0,0,0,участник,participant,Оренбургская область,Orenburg region,56.0,МОУ Гимназия №1
211,11,2009,3,0,0,0,0,0,2,1,0,участник,participant,Республика Бурятия,The Republic of Buryatia,3.0,МОУ Российская гимназия №59
212,11,2009,3,3,0,0,0,0,0,0,0,участник,participant,Калининградская область,Kaliningrad region,39.0,МОУ Гимназия №32
213,11,2009,2,0,0,0,0,0,2,0,0,участник,participant,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,МОУ Лицей №2
214,11,2009,2,0,0,0,0,0,2,0,0,участник,participant,Владимирская область,Vladimir region,33.0,МОУ СОШ №36
215,11,2009,2,0,0,0,0,0,2,0,0,участник,participant,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,МОУ Лицей №2
216,11,2009,2,2,0,0,0,0,0,0,0,участник,participant,Ивановская область,Ivanovo region,37.0,МОУ Лицей №33
217,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Новгородская область,Novgorod region,53.0,МОУ Гимназия №2
218,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Астраханская область,Astrakhan region,30.0,МОУ Лицей №1 им.А.П.Гужвина
219,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Пензенская область,Penza region,58.0,МОУ СОШ №222 с углубленным изучением предметов художественно-эстетического профиля
220,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,МОУ Гимназия №45
221,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Республика Калмыкия,Republic of Kalmykia,8.0,МОУ ЦО ОД Республики Калмыкия «Элистинский лицей»
222,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Волгоградская область,Volgograd region,34.0,МОУ Лицей №10
223,11,2009,0,0,0,0,0,0,0,0,0,участник,participant,Республика Ингушетия,The Republic of Ingushetia,6.0,ГОУ Гимназия
224,9,2010,51,7,7,7,7,2,7,7,7,победитель,winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ Лицей №131 Вахитовского района г. Казань
225,9,2010,43,7,7,7,1,7,7,7,0,победитель,winner,Москва,Moscow,77.0,ГОУ СОШ №25 г.Москва
226,9,2010,42,7,7,0,7,7,7,7,0,победитель,winner,Иркутская область,Irkutsk region,38.0,МОУ «СОШ № 10 с углубленным изучением отдельных предметов» города Ангарска
227,9,2010,41,7,7,0,6,7,7,7,0,победитель,winner,Пермский край,Perm,59.0,"МОУ ""СОШ № 9 им. А.С. Пушкина с углубленным изучением предметов физико-математического цикла"" г.Пермь"
228,9,2010,39,7,7,0,5,6,7,0,7,победитель,winner,Удмуртская Республика,Udmurt republic,18.0,"МОУ ""Экономико-математический Лицей №29"" Октябрьского района г.Ижевска"
229,9,2010,38,7,7,0,2,7,7,7,1,призер,prize-winner,Москва,Moscow,77.0,"ГОУ Школа-интернат среднего (полного) общего образования ""Интеллектуал"" г.Москва"
230,9,2010,38,7,7,0,1,7,7,7,2,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ ФМЛ №239 Центрального района г.Санкт-Петербург
231,9,2010,38,7,7,7,0,7,7,3,0,призер,prize-winner,Челябинская область,Chelyabinsk region,74.0,МОУ Лицей №31 г.Челябинск
232,9,2010,36,7,7,0,1,7,7,0,7,призер,prize-winner,Москва,Moscow,77.0,ГОУ СОШ №25 г.Москва
233,9,2010,36,7,7,0,1,7,7,0,7,призер,prize-winner,Москва,Moscow,77.0,ГОУ гимназия №1514 г.Москва
234,9,2010,36,7,5,0,1,7,7,7,2,призер,prize-winner,Ульяновская область,Ulyanovsk region,73.0,МОУ Гимназия №79 г.Ульяновска
235,9,2010,35,7,7,0,0,7,7,7,0,призер,prize-winner,Иркутская область,Irkutsk region,38.0,"МОУ ""Лицей-интернат №1"" г.Иркутска"
236,9,2010,35,7,7,7,0,7,7,0,0,призер,prize-winner,Краснодарский край,Krasnodar region,23.0,МОУ гимназия №36 г. Краснодара
237,9,2010,35,7,7,0,7,7,7,0,0,призер,prize-winner,Московская область,Moscow region,50.0,МОУ ФМЛ № 5 г. Долгопрудного
238,9,2010,34,7,7,7,0,7,6,0,0,призер,prize-winner,Белгородская область,Belgorod region,31.0,"МОУ ""Лицей №38"" г.Белгорода"
239,9,2010,34,7,7,0,0,7,7,6,0,призер,prize-winner,Москва,Moscow,77.0,ГОУ СОШ №25
240,9,2010,34,7,7,0,0,7,6,0,7,призер,prize-winner,Москва,Moscow,77.0,ГОУ СОШ с углублённым изучением физики и математики № 2007 г.Москва
241,9,2010,31,7,7,7,0,1,7,0,2,призер,prize-winner,Москва,Moscow,77.0,"ГОУ Лицей ""Вторая школа"" г.Москва"
242,9,2010,31,7,7,0,1,7,7,0,2,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"ГОУ Лицей №533 образовательный комплекс ""Малая Охта"" г.Санкт-Петербург"
243,9,2010,31,7,7,0,1,7,7,0,2,призер,prize-winner,Саратовская область,Saratov region,64.0,"МОУ ""Физико-технический лицей №1"" г. Саратова"
244,9,2010,30,7,7,0,1,7,7,1,0,призер,prize-winner,Вологодская область,Vologda Region,35.0,ГОУ «Вологодский многопрофильный лицей»
245,9,2010,30,7,7,0,0,7,7,0,2,призер,prize-winner,Курганская область,Kurgan region,45.0,"МОУ города Кургана ""Гимназия № 31"""
246,9,2010,30,7,7,0,0,7,7,0,2,призер,prize-winner,Республика Башкортостан,Republic of Bashkortostan,2.0,МОУ Лицей №60 Калининского района городского округа город Уфа
247,9,2010,30,7,7,0,0,7,7,0,2,призер,prize-winner,Ульяновская область,Ulyanovsk region,73.0,МОУ многопрофильный лицей №20 г.Ульяновска
248,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Белгородская область,Belgorod region,31.0,"МОУ ""Лицей №38"" г.Белгорода"
249,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ ФМЛ №239 Центрального района г.Санкт-Петербург
250,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ ФМЛ №239 Центрального района г.Санкт-Петербург
251,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,ГОУ ФМЛ №239 Центрального района г.Санкт-Петербург
252,9,2010,29,7,7,0,0,7,7,1,0,призер,prize-winner,Московская область,Moscow region,50.0,МОУ ФМЛ № 5 г. Долгопрудный
253,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Нижегородская область,Nizhny Novgorod Region,52.0,"МОУ ""Гимназия №2"" г.Сарова"
254,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Пермский край,Perm,59.0,"МОУ ""СОШ № 9 им. А.С. Пушкина с углубленным изучением предметов физико-математического цикла"" г. Пермь"
255,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ Лицей №131 Вахитовского района г. Казань
256,9,2010,29,7,7,0,0,1,7,0,7,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,МАОУ Лицей-интернат № 7 НовоСавиновского района г.Казань
257,9,2010,29,7,7,0,0,7,6,0,2,призер,prize-winner,Удмуртская Республика,Udmurt republic,18.0,"МОУ ""Экономико-математический Лицей №29"" Октябрьского района г.Ижевска"
258,9,2010,29,7,7,0,1,7,7,0,0,призер,prize-winner,Томская область,Tomsk region,70.0,МОУ СОШ № 54 г. Томска
